Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Esa Lindell,,,,,,,,,,0.000,0.016,0.042,0.013,0.000,0.000
Ethan Bear,,,,,,,,,,,0.030,,0.019,,0.000
Evan Bouchard,,,,,,,,,,,,,,,0.019
Evan Oberg,,,,,,,,,,,,,,,
Evgeny Medvedev,,,,,,,,,0.013,,,,,,
Fedor Tyutin,0.006,0.016,0.010,0.004,0.005,0.000,0.009,,,,,,,,
Filip Hronek,,,,,,,,,,,,0.013,0.005,0.000,0.014
Filip Kuba,0.007,0.006,0.011,0.000,0.021,0.000,,,,,,,,,
Francis Bouillon,,,0.009,0.000,,0.000,0.000,,,,,,,,
Francois Beauchemin,0.000,0.000,0.016,0.007,0.025,0.009,0.009,0.021,0.012,0.000,0.000,,,,
Frank Corrado,,,,,,,,,,,,,,,
Frantisek Kaberle,0.000,0.022,,,,,,,,,,,,,
Freddy Meyer,0.000,,,,,,,,,,,,,,
Frédéric St-Denis,,,,,,,,,,,,,,,
Fredrik Claesson,,,,,,,,,,,,,,,
Gabriel Carlsson,,,,,,,,,,,,,,,
Garnet Exelby,,,,,,,,,,,,,,,
Garrett Stafford,,,,,,,,,,,,,,,
Gavin Bayreuther,,,,,,,,,,,,,,,
Geoff Kinrade,,,,,,,,,,,,,,,
Glen Wesley,,,,,,,,,,,,,,,
Grant Clitsome,,,,0.018,0.008,0.044,0.000,,,,,,,,
Grant Hutton,,,,,,,,,,,,,,,
Greg De Vries,,,,,,,,,,,,,,,
Greg Pateryn,,,,,,,,,,,,,,,
Greg Zanon,,,,,,,,,,,,,,,
Griffin Reinhart,,,,,,,,,,,,,,,
Guillaume Brisebois,,,,,,,,,,,,,,,
Gustav Forsling,,,,,,,,,,0.000,0.021,,,,
Gustav Lindstrom,,,,,,,,,,,,,,,
Gustav Olofsson,,,,,,,,,,,,,,,
Hal Gill,,,,,,,,,,,,,,,
Hampus Lindholm,,,,,,,0.006,0.000,0.025,0.008,0.025,0.011,0.010,,0.015
Haydn Fleury,,,,,,,,,,,,,,,
Henri Jokiharju,,,,,,,,,,,,0.000,,,0.000
Henrik Tallinder,,,,0.000,,,,,,,,,,,
Ian Cole,,,,,,,,0.000,,,,,,,
