Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Brad Larsen,0.002,,,,,,,,,,,,,,
Brad Malone,,,,,,,0.009,0.005,0.002,,,,,,
Brad Marchand,,,,0.009,0.012,0.010,0.008,0.004,0.007,0.009,0.014,0.014,0.008,0.013,0.011
Brad May,0.003,0.007,0.000,,,,,,,,,,,,
Brad Mills,,,,,,,,,,,,,,,
Brad Richards,0.006,0.010,0.008,0.008,0.009,0.010,0.003,0.010,0.004,,,,,,
Brad Richardson,,0.003,0.008,0.007,0.001,,0.001,0.013,0.007,,0.005,0.001,0.000,,0.005
Brad Staubitz,,0.000,0.003,0.004,0.000,,,,,,,,,,
Brad Winchester,0.007,0.001,0.000,0.004,0.002,,,,,,,,,,
Brady Murray,,,,,,,,,,,,,,,
Brady Tkachuk,,,,,,,,,,,,0.005,0.003,0.006,0.006
Brandon Baddock,,,,,,,,,,,,,,,
Brandon Biro,,,,,,,,,,,,,,,
Brandon Bochenski,0.012,,,,,,,,,,,,,,
Brandon Bollig,,,,,,,0.001,0.006,0.004,,,,,,
Brandon DeFazio,,,,,,,,,,,,,,,
Brandon Dubinsky,0.010,0.008,0.005,0.006,0.008,,0.007,0.012,0.008,0.004,0.002,0.004,,,
Brandon Duhaime,,,,,,,,,,,,,,,0.008
Brandon Gignac,,,,,,,,,,,,,,,
Brandon Hagel,,,,,,,,,,,,,,0.000,0.003
Brandon Kozun,,,,,,,,,,,,,,,
Brandon Mashinter,,,,,,,,,0.003,,,,,,
Brandon McMillan,,,,0.004,,,,0.006,,,,,,,
Brandon Nolan,,,,,,,,,,,,,,,
Brandon Pirri,,,,,,,0.009,0.002,0.004,0.003,,0.003,,,
Brandon Prust,,0.004,0.006,0.007,0.006,0.002,0.002,0.003,0.005,,,,,,
Brandon Saad,,,,,,0.005,0.004,0.008,0.008,0.009,0.004,0.005,0.005,0.013,0.007
Brandon Segal,,,0.010,0.008,,,,,,,,,,,
Brandon Sutter,,0.006,0.000,0.001,0.002,0.003,0.003,0.005,,0.006,0.005,,0.004,0.002,
Brandon Tanev,,,,,,,,,,0.004,0.011,0.004,0.011,0.010,
Brandon Yip,,,0.000,0.005,0.003,0.005,,,,,,,,,
Branko Radivojevic,0.003,,,,,,,,,,,,,,
Brayden Point,,,,,,,,,,0.008,0.007,0.008,0.011,0.010,0.008
Brayden Schenn,,,,,0.003,0.008,0.007,0.005,0.008,0.005,0.011,0.010,0.008,0.004,0.007
Brayden Tracey,,,,,,,,,,,,,,,
Brendan Gallagher,,,,,,0.008,0.012,0.003,0.011,0.007,0.005,0.007,0.007,0.013,0.006
