Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Jakub Galvas,,,,,,,,,,,,,,,
Jakub Jerabek,,,,,,,,,,,0.003,,,,
Jakub Kindl,,,,0.003,0.001,0.005,0.002,0.006,0.003,0.000,,,,,
Jakub Nakladal,,,,,,,,,,,,,,,
Jakub Zboril,,,,,,,,,,,,,,0.000,
Jalen Chatfield,,,,,,,,,,,,,,,
James Wisniewski,0.005,0.003,0.001,0.002,0.004,,0.002,0.001,,,,,,,
Jamie Doornbosch,,,,,,,,,,,,,,,
Jamie Drysdale,,,,,,,,,,,,,,,0.003
Jamie Fraser,,,,,,,,,,,,,,,
Jamie Fritsch,,,,,,,,,,,,,,,
Jamie Heward,,,,,,,,,,,,,,,
Jamie McBain,,,,0.005,0.002,0.002,0.004,,0.002,,,,,,
Jamie Oleksiak,,,,,,,,0.002,,0.008,0.004,0.005,0.003,0.006,0.001
Jan Hejda,0.000,0.002,0.002,0.004,0.004,0.001,0.004,0.001,,,,,,,
Jan Rutta,,,,,,,,,,,0.004,0.004,0.002,0.000,0.003
Jani Hakanpaa,,,,,,,,,,,,,,0.002,0.004
Janne Niskala,,,,,,,,,,,,,,,
Jared Cowen,,,,,0.004,,0.005,0.003,0.000,,,,,,
Jared Spurgeon,,,,0.003,0.001,0.002,0.002,0.005,0.004,0.006,0.005,0.006,0.008,0.004,0.010
Jaroslav Modry,0.001,,,,,,,,,,,,,,
Jaroslav Spacek,0.002,0.003,0.001,0.001,0.003,,,,,,,,,,
Jarred Tinordi,,,,,,,,,,,,,,,
