Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Brendan Mikkelson,,,,,,,,,,,,,,,
Brendan Morrison,0.338,0.214,0.410,0.348,0.382,,,,,,,,,,
Brendan Perlini,,,,,,,,,,,,,,,
Brendan Ranford,,,,,,,,,,,,,,,
Brendan Shanahan,,,,,,,,,,,,,,,
Brendan Shinnimin,,,,,,,,0.446,,,,,,,
Brendan Smith,,,,,,,,,,,,,,,
Brendan Witt,,,,,,,,,,,,,,,
Brendan Woods,,,,,,,,,,,,,,,
Brenden Dillon,,,,,,,,,,,,,,,
Brenden Morrow,,,,,,,,,,,,,,,
Brendon Nash,,,,,,,,,,,,,,,
Brennan Menell,,,,,,,,,,,,,,,
Brent Burns,,,,,,,0.060,,,,,,,,
Brent Regner,,,,,,,,,,,,,,,
Brent Seabrook,,,,,,,,,,,,,,,
Brent Sopel,,,,,,,,,,,,,,,
Bret Hedican,,,,,,,,,,,,,,,
Brett Bellemore,,,,,,,,,,,,,,,
Brett Bulmer,,,,,,,,,,,,,,,
Brett Carson,,,,,,,,,,,,,,,
Brett Clark,,,,,,,,,,,,,,,
Brett Connolly,,,,,0.041,,0.204,,,,,,,,
Brett Festerling,,,,,,,,,,,,,,,
Brett Gallant,,,,,,,,,,,,,,,
Brett Howden,,,,,,,,,,,,0.381,0.293,0.256,0.302
Brett Kulak,,,,,,,,,,,,,,,
Brett Leason,,,,,,,,,,,,,,,
Brett Lebda,,,,,,,,,,,,,,,
Brett Lernout,,,,,,,,,,,,,,,
Brett MacLean,,,,,,,,,,,,,,,
Brett McLean,0.302,0.261,,,,,,,,,,,,,
Brett Murray,,,,,,,,,,,,,,,
Brett Pesce,,,,,,,,,,,,,,,
Brett Ritchie,,,,,,,,,,,,,,,
Brett Seney,,,,,,,,,,,,0.308,,,
Brett Skinner,,,,,,,,,,,,,,,
Brett Sterling,,,,,,,,,,,,,,,
Brett Sutter,,,,,,,0.280,,,,,,,,
Brian Boyle,0.394,0.433,0.331,0.439,0.469,0.307,0.260,0.418,0.342,0.284,0.450,0.166,0.371,,0.281
Brian Campbell,,,,,,,,,,,,,,,
Brian Dumoulin,,,,,,,,,,,,,,,
Brian Fahey,,,,,,,,,,,,,,,
Brian Ferlin,,,,,,,,,,,,,,,
Brian Flynn,,,,,,0.094,0.180,0.199,0.222,0.130,,,,,
Brian Gibbons,,,,,,,,,,,0.034,,,,
Brian Gionta,0.017,0.059,,0.025,,,0.026,0.080,0.047,0.044,,,,,
Brian Lashoff,,,,,,,,,,,,,,,
Brian Lee,,,,,,,,,,,,,,,
Brian McGrattan,,,,,,,,,,,,,,,
Brian O'Neill,,,,,,,,,,,,,,,
Brian Pinho,,,,,,,,,,,,,,,
Brian Pothier,,,,,,,,,,,,,,,
Brian Rafalski,,,,,,,,,,,,,,,
Brian Rolston,0.060,0.100,0.023,0.073,0.040,,,,,,,,,,
Brian Salcido,,,,,,,,,,,,,,,
Brian Strait,,,,,,,,,,,,,,,
Brian Sutherby,0.349,0.236,,,,,,,,,,,,,
Brian Willsie,,0.119,,,,,,,,,,,,,
Brinson Pasichnuk,,,,,,,,,,,,,,,
Brock Boeser,,,,,,,,,,,,0.039,,,0.020
Brock McGinn,,,,,,,,,,,,0.030,,,
Brock Nelson,,,,,,,0.253,0.342,0.158,0.351,0.344,0.442,0.447,0.358,0.383
Brodie Dupont,,,,,,,,,,,,,,,
Brody Sutter,,,,,,,,,,,,,,,
Brogan Rafferty,,,,,,,,,,,,,,,
Brooks Laich,0.273,0.176,0.130,0.170,0.481,0.269,0.292,0.114,0.157,,0.417,,,,
Brooks Orpik,,,,,,,,,,,,,,,
Bruno Gervais,,,,,,,,,,,,,,,
Bryan Allen,,,,,,,,,,,,,,,
Bryan Berard,,,,,,,,,,,,,,,
Bryan Bickell,,,,,,,,,,,,,,,
Bryan Helmer,,,,,,,,,,,,,,,
Bryan Lerg,,,,,,,,,,,,,,,
Bryan Little,0.370,0.091,0.069,0.510,0.499,0.432,0.529,0.566,0.573,0.470,0.413,0.367,0.513,,
Bryan McCabe,,,,,,,,,,,,,,,
Bryan Rodney,,,,,,,,,,,,,,,
Bryan Rust,,,,,,,,,,,,,,,
Bryan Smolinski,0.424,,,,,,,,,,,,,,
Bryan Young,,,,,,,,,,,,,,,
Bryce Kindopp,,,,,,,,,,,,,,,
Bryce Salvador,,,,,,,,,,,,,,,
Bryce Van Brabant,,,,,,,,,,,,,,,
Bud Holloway,,,,,,,,,,,,,,,
Buddy Robinson,,,,,,,,,,,,,,,
Byron Bitz,,,,,,,,,,,,,,,
Byron Froese,,,,,,,,,0.470,0.474,0.353,,,,
Byron Ritchie,0.289,,,,,,,,,,,,,,
C.J. Smith,,,,,,,,,,,,,,,
Cade Fairchild,,,,,,,,,,,,,,,
Cal Clutterbuck,,,,,,,,,,,,,,,
Cal Foote,,,,,,,,,,,,,,,
Cal O'Reilly,,0.382,0.350,0.414,0.351,,,,0.224,0.390,,,,,
Cale Fleury,,,,,,,,,,,,,,,
Cale Makar,,,,,,,,,,,,,,,
Caleb Jones,,,,,,,,,,,,,,,
Calen Addison,,,,,,,,,,,,,,,
Calle Jarnkrok,,,,,,,0.527,0.363,0.331,0.363,0.234,0.135,0.036,0.067,0.215
Calle Rosen,,,,,,,,,,,,,,,
Calvin de Haan,,,,,,,,,,,,,,,
Calvin Thurkauf,,,,,,,,,,,,,,,
Cam Atkinson,,,,,,,,,,,0.036,0.034,0.038,,
Cam Barker,,,,,,,,,,,,,,,
Cam Dineen,,,,,,,,,,,,,,,
Cam Fowler,,,,,,,,,,,,,,,
Cam Janssen,,,,,,,,,,,,,,,
Cam Paddock,,0.275,,,,,,,,,,,,,
Cam York,,,,,,,,,,,,,,,
Cameron Gaunce,,,,,,,,,,,,,,,
Cameron Hillis,,,,,,,,,,,,,,,
Cameron Hughes,,,,,,,,,,,,,,,
Cameron Schilling,,,,,,,,,,,,,,,
Carl Dahlstrom,,,,,,,,,,,,,,,
Carl Grundstrom,,,,,,,,,,,,,,,
Carl Gunnarsson,,,,,,,,,,,,,,,
Carl Hagelin,,,,,,,,,,,,,,,
Carl Klingberg,,,,,,,,,,,,,,,
Carl Sneep,,,,,,,,,,,,,,,
Carl Soderberg,,,,,,,0.182,0.288,0.257,0.313,0.385,0.379,0.266,0.293,
Carlo Colaiacovo,,,,,,,,,,,,,,,
Carsen Twarynski,,,,,,,,,,,,,,,
Carson McMillan,,,,,,,,,,,,,,,
Carson Meyer,,,,,,,,,,,,,,,
Carson Soucy,,,,,,,,,,,,,,,
Carter Ashton,,,,,,,,,,,,,,,
Carter Bancks,,,,,,,,,,,,,,,
Carter Camper,,,,,,,,,,,,,,,
Carter Rowney,,,,,,,,,,0.348,0.355,0.226,0.062,,0.328
Carter Verhaeghe,,,,,,,,,,,,,,,
Casey Bailey,,,,,,,,,,,,,,,
Casey Borer,,,,,,,,,,,,,,,
Casey Cizikas,,,,,0.428,0.272,0.488,0.467,0.483,0.519,0.494,0.504,0.466,0.386,0.420
Casey Fitzgerald,,,,,,,,,,,,,,,
Casey Mittelstadt,,,,,,,,,,,,0.312,0.250,0.346,0.388
Casey Nelson,,,,,,,,,,,,,,,
Casey Wellman,,,,,,,0.386,,,,,,,,
Cedric Paquette,,,,,,,,0.141,0.199,0.350,0.464,0.379,0.383,0.096,0.343
Chad Billins,,,,,,,,,,,,,,,
Chad Kilger,0.058,,,,,,,,,,,,,,
Chad Kolarik,,,,,,,,,,,,,,,
