Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Chris Neil,-0.001,-0.020,-0.014,-0.014,0.000,0.000,-0.011,0.014,-0.004,-0.028,,,,,
Chris Porter,,,-0.009,-0.009,,,,,-0.012,,,,,,
Chris Simon,-0.004,,,,,,,,,,,,,,
Chris Stewart,,-0.029,-0.002,-0.002,0.003,0.003,0.000,-0.019,0.004,0.004,,,,,
Chris Terry,,,,,,,,-0.006,-0.016,,,,,,
Chris Thorburn,-0.006,-0.013,-0.004,-0.004,-0.020,-0.020,0.000,-0.008,-0.003,-0.020,,,,,
Chris Tierney,,,,,,,,0.006,-0.019,-0.002,-0.018,-0.018,-0.012,-0.018,-0.013
Chris VandeVelde,,,,,,,,-0.010,-0.009,-0.007,,,,,
Chris Wagner,,,,,,,,,-0.005,0.003,0.004,0.004,-0.014,-0.024,
Christian Dvorak,,,,,,,,,,0.007,,,0.008,-0.012,-0.023
Christian Fischer,,,,,,,,,,,-0.011,-0.011,0.003,-0.018,-0.024
Christian Hanson,,,,,,,,,,,,,,,
Christian Thomas,,,,,,,,,,,,,,,
Christoffer Ehn,,,,,,,,,,,-0.010,-0.010,-0.043,,
Christoph Bertschy,,,,,,,,,,,,,,,
Christopher DiDomenico,,,,,,,,,,,,,,,
Chuck Kobasew,0.003,0.007,-0.009,-0.009,0.014,0.014,0.003,,,,,,,,
CJ Suess,,,,,,,,,,,,,,,
Clark Bishop,,,,,,,,,,,,,,,
Clarke MacArthur,0.008,-0.005,0.001,0.001,0.008,0.008,0.013,0.000,,,,,,,
Claude Giroux,,0.018,0.012,0.012,-0.009,-0.009,0.012,0.000,-0.002,-0.010,0.009,0.009,0.006,0.001,0.002
Claude Lemieux,,,,,,,,,,,,,,,
Clayton Keller,,,,,,,,,,,-0.013,-0.013,-0.005,-0.004,0.002
Cody Almond,,,,,,,,,,,,,,,
Cody Bass,,,,,,,,,,,,,,,
Cody Eakin,,,,,0.005,0.005,-0.010,-0.006,0.003,-0.008,0.015,0.015,-0.005,-0.019,-0.019
Cody Glass,,,,,,,,,,,,,-0.014,,
Cody Hodgson,,,,,-0.004,-0.004,-0.023,-0.029,0.002,,,,,,
Cody Kunyk,,,,,,,,,,,,,,,
Cody McCormick,0.012,-0.012,0.002,0.002,,,-0.018,-0.032,,,,,,,
