Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Carl Hagelin,F,8/23/1988,,,,,0.015,0.015,0.007,0.017,,0.012,0.010,0.011,0.018,0.015,0.017
Carl Klingberg,F,1/28/1991,,,,,,,,,,,,,,,
Carl Soderberg,F,10/12/1985,,,,,,,0.009,0.012,,-0.023,0.001,0.003,0.017,0.006,
Carsen Twarynski,F,11/24/1997,,,,,,,,,,,,,,,
Carson McMillan,F,9/10/1988,,,,,,,,,,,,,,,
Carson Meyer,F,8/18/1997,,,,,,,,,,,,,,,
Carter Ashton,F,4/1/1991,,,,,,,0.006,,,,,,,,
Carter Bancks,F,8/9/1989,,,,,,,,,,,,,,,
Carter Rowney,F,5/10/1989,,,,,,,,,,,-0.001,0.000,0.002,,
Carter Verhaeghe,F,8/14/1995,,,,,,,,,,,,,-0.019,0.033,0.020
Casey Bailey,F,10/27/1991,,,,,,,,,,,,,,,
Casey Cizikas,F,2/27/1991,,,,,0.001,0.001,-0.017,-0.006,,0.012,0.022,0.022,0.015,-0.003,-0.001
Casey Mittelstadt,F,11/22/1998,,,,,,,,,,,-0.017,-0.017,-0.011,-0.016,-0.017
Casey Wellman,F,10/18/1987,,,,,,,,,,,,,,,
CBJ,#N/A,#N/A,,,,,,,,,,,,,,,
