Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Erik Gustafsson,D,12/15/1988,,,,,,0.000,,,0.015,,0.042,0.044,0.020,0.062,0.013
Erik Johnson,D,3/21/1988,0.044,,0.026,0.021,0.042,0.000,0.038,0.016,0.014,0.052,0.011,,,,
Erik Karlsson,D,5/31/1990,,,0.023,0.045,0.060,0.028,0.030,0.036,0.037,0.036,0.026,0.067,0.049,0.009,0.046
Erik Reitz,D,7/29/1982,,,,,,,,,,,,,,,
Esa Lindell,D,5/23/1994,,,,,,,,,,0.002,0.016,0.011,0.039,0.000,0.059
Ethan Bear,D,6/26/1997,,,,,,,,,,,0.036,,0.020,,0.029
Evan Bouchard,D,10/20/1999,,,,,,,,,,,,,,,0.011
Evan Oberg,D,2/16/1988,,,,,,,,,,,,,,,
Evgeny Medvedev,D,8/27/1982,,,,,,,,,0.017,,,,,,
Fedor Tyutin,D,7/19/1983,0.006,0.013,0.028,0.026,0.015,0.032,0.020,,,,,,,,
Filip Hronek,D,11/2/1997,,,,,,,,,,,,0.042,0.023,0.022,0.027
Filip Kuba,D,12/29/1976,0.010,0.044,0.042,0.020,0.027,0.035,,,,,,,,,
Francis Bouillon,D,10/17/1975,,,0.031,0.042,,0.007,0.023,,,,,,,,
Francois Beauchemin,D,6/4/1980,0.018,0.024,0.002,0.010,0.020,0.023,0.005,0.005,0.023,0.018,0.036,,,,
Frank Corrado,D,3/26/1993,,,,,,,,,,,,,,,
Frantisek Kaberle,D,11/8/1973,0.024,0.028,,,,,,,,,,,,,
Freddy Meyer,D,1/4/1981,0.000,,,,,,,,,,,,,,
Frédéric St-Denis,D,1/23/1986,,,,,,,,,,,,,,,
Fredrik Claesson,D,11/24/1992,,,,,,,,,,,,,,,
Gabriel Carlsson,D,1/2/1997,,,,,,,,,,,,,,,
Garnet Exelby,D,8/16/1981,,,,,,,,,,,,,,,
Garrett Stafford,D,1/28/1980,,,,,,,,,,,,,,,
Gavin Bayreuther,D,5/12/1994,,,,,,,,,,,,,,,
Geoff Kinrade,D,7/29/1985,,,,,,,,,,,,,,,
Glen Wesley,D,10/2/1968,,,,,,,,,,,,,,,
Grant Clitsome,D,4/14/1985,,,,0.037,0.009,0.001,0.001,,,,,,,,
Grant Hutton,D,7/25/1995,,,,,,,,,,,,,,,
Greg De Vries,D,1/4/1973,,,,,,,,,,,,,,,
Greg Pateryn,D,6/20/1990,,,,,,,,,,,,,,,
Greg Zanon,D,6/5/1980,,,,,,,,,,,,,,,
Griffin Reinhart,D,1/24/1994,,,,,,,,,,,,,,,
Guillaume Brisebois,D,7/21/1997,,,,,,,,,,,,,,,
Gustav Forsling,D,6/12/1996,,,,,,,,,,0.005,0.045,,,,
Gustav Lindstrom,D,10/20/1998,,,,,,,,,,,,,,,
Gustav Olofsson,D,12/1/1994,,,,,,,,,,,,,,,
Hal Gill,D,4/6/1975,,,,,,,,,,,,,,,
Hampus Lindholm,D,1/20/1994,,,,,,,0.014,0.045,0.028,0.010,0.025,0.032,0.040,,0.015
Haydn Fleury,D,7/8/1996,,,,,,,,,,,,,,,
Henri Jokiharju,D,6/17/1999,,,,,,,,,,,,0.008,,,0.002
Henrik Tallinder,D,1/10/1979,,,,0.025,,,,,,,,,,,
Ian Cole,D,2/21/1989,,,,,,,,0.000,,,,,,,
Ian McCoshen,D,8/5/1995,,,,,,,,,,,,,,,
Ian Mitchell,D,1/18/1999,,,,,,,,,,,,,,,
Ian White,D,6/4/1984,0.009,0.000,0.026,0.012,0.018,0.001,,,,,,,,,
Igor Ozhiganov,D,10/13/1992,,,,,,,,,,,,,,,
Ilya Lyubushkin,D,4/6/1994,,,,,,,,,,,,,,,
Isaak Phillips,D,9/28/2001,,,,,,,,,,,,,,,
Ivan Provorov,D,1/13/1997,,,,,,,,,,0.023,0.012,0.011,0.021,0.038,0.017
Ivan Vishnevskiy,D,2/18/1988,,,,,,,,,,,,,,,
J.J. Moser,D,6/6/2000,,,,,,,,,,,,,,,0.003
Jaccob Slavin,D,5/1/1994,,,,,,,,,0.075,0.028,0.001,0.000,0.016,,0.019
Jack Ahcan,D,5/18/1997,,,,,,,,,,,,,,,
Jack Hillen,D,1/24/1986,,0.002,0.009,0.000,,,,,,,,,,,
Jack Johnson,D,1/13/1987,0.005,0.029,0.015,0.041,0.018,0.006,0.019,0.033,0.001,,,,,,
Jack Rathbone,D,5/20/1999,,,,,,,,,,,,,,,
Jacob Bernard-Docker,D,6/30/2000,,,,,,,,,,,,,,,
Jacob Bryson,D,11/18/1997,,,,,,,,,,,,,,,0.091
Jacob Larsson,D,4/29/1997,,,,,,,,,,,,,,,
Jacob MacDonald,D,2/26/1993,,,,,,,,,,,,,,,
Jacob Middleton,D,1/2/1996,,,,,,,,,,,,,,,
Jacob Moverare,D,8/31/1998,,,,,,,,,,,,,,,
Jacob Trouba,D,2/26/1994,,,,,,,0.024,0.029,0.031,0.002,0.013,0.030,0.000,0.018,0.001
Jaime Sifers,D,1/18/1983,,,,,,,,,,,,,,,
Jake Bean,D,6/9/1998,,,,,,,,,,,,,,0.078,0.014
Jake Bischoff,D,7/25/1994,,,,,,,,,,,,,,,
Jake Christiansen,D,9/12/1999,,,,,,,,,,,,,,,
Jake Dotchin,D,3/24/1994,,,,,,,,,,0.002,,,,,
Jake Gardiner,D,7/4/1990,,,,,0.023,,0.028,0.005,0.027,0.010,0.036,0.018,0.050,0.048,
Jake McCabe,D,10/12/1993,,,,,,,,,,0.013,0.000,,,,
Jake Muzzin,D,2/21/1989,,,,,,0.030,0.011,0.005,0.037,0.011,0.037,0.023,,,
