Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Derick Brassard,,,,,,,,,,,,,,,
Devante Smith-Pelly,,,,,0.034,,,0.081,,0.015,0.014,0.066,,,
Devin Setoguchi,,,,,,,,,,,,,,,
Devin Shore,,,,,,,,,,,0.070,0.031,,0.066,0.088
Dillon Dube,,,,,,,,,,,,,,,0.079
DJ King,,,,,,,,,,,,,,,
Dmitrij Jaskin,,,,,,,,,,,,,,,
Dmytro Timashov,,,,,,,,,,,,,,,
Dominic Moore,0.030,0.048,0.052,0.056,0.031,,0.074,0.069,0.064,0.074,0.032,,,,
Dominic Toninato,,,,,,,,,,,,,,,0.035
Dominic Turgeon,,,,,,,,,,,,,,,
Dominik Kahun,,,,,,,,,,,,,,,
Dominik Kubalik,,,,,,,,,,,,,,,
Dominik Simon,,,,,,,,,,,,,,,
Dominik Uher,,,,,,,,,,,,,,,
Donald Brashear,,,,,,,,,,,,,,,
Doug Weight,,,,,,,,,,,,,,,
Drake Batherson,,,,,,,,,,,,,,,
Drake Caggiula,,,,,,,,,,0.073,0.121,0.078,,0.058,
Drayson Bowman,,,,,,,,,,,,,,,
Drew Larman,,,,,,,,,,,,,,,
Drew Miller,,0.046,0.056,0.040,0.049,0.020,0.016,0.031,0.024,0.027,,,,,
Drew O'Connor,,,,,,,,,,,,,,,
Drew Shore,,,,,,0.133,0.044,,,,,,,,
Drew Stafford,,,,,0.075,0.045,0.037,0.000,0.048,,,,,,
Dryden Hunt,,,,,,,,,,,,,,,
